date,open,high,low,close,volume,open_interest,exchange,interval,symbol,accumulative_adjust
2018-02-26,-8.37000000000003,-7.91000000000004,-9.09000000000003,-8.37000000000003,394747,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-02-27,-8.37000000000003,-8.22000000000003,-9.62000000000003,-9.45000000000003,493746,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-02-28,-9.45000000000003,-8.71000000000004,-10.79,-10.42,638654,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-01,-10.43,-10.32,-11.97,-11.18,697804,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-02,-11.17,-10.55,-12.02,-10.7,506413,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-04,-10.6,-10.4,-10.74,-10.74,38587,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-05,-10.74,-9.27000000000003,-11.05,-9.47000000000003,509589,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-06,-9.47000000000003,-8.87000000000003,-10.32,-9.99000000000004,498796,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-07,-9.99000000000004,-9.57000000000004,-11.57,-10.89,671733,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-08,-10.88,-10.77,-12.2,-11.91,507891,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-09,-11.9,-9.97000000000003,-11.96,-10.03,455802,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-11,-10.05,-9.82000000000004,-10.13,-10.03,23323,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-12,-10.03,-10.03,-11.48,-10.92,413479,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-13,-10.92,-10.18,-11.88,-11.34,598253,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-14,-11.34,-10.82,-12.04,-11.08,539755,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
